"externalId","courseSectionExternalId","classBeginningTime","classEndingTime","classMeetingDays","InstructionSiteName","InstructionSiteType"
"ORST100A PZ-01 FA2020134489","ORST100A PZ-01 FA2020","1245","1545","-----F-","ONLI    ","OnCampus"
"ORST148  PZ-01 FA2020134224","ORST148  PZ-01 FA2020","1245","1400","-M-W---","ONLI    ","OnCampus"
"ORST170  PZ-01 FA2020134102","ORST170  PZ-01 FA2020","1430","1715","---W---","ONLI    ","OnCampus"
"PE  003  PO-03 FA2020135142","PE  003  PO-03 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"PE  004A JP-01 SP2020127190","PE  004A JP-01 SP2020","1930","2130","U------","LACAERO","OnCampus"
"PE  006  PO-02 SP2021138770","PE  006  PO-02 SP2021","0","0","-------","ONLIASYN","OnCampus"
"PE  008  PO-01 SP2021138772","PE  008  PO-01 SP2021","0","0","-------","ONLIASYN","OnCampus"
"PE  008  PO-02 SP2021138773","PE  008  PO-02 SP2021","0","0","-------","ONLIASYN","OnCampus"
"PE  009  PO-02 FA2020135151","PE  009  PO-02 FA2020","1000","1200","-----F-","ONLIWEB ","OnCampus"
"PE  009  PO-02 SP2021138775","PE  009  PO-02 SP2021","0","0","-------","ONLIASYN","OnCampus"
"PE  011  JP-01 FA2020131305","PE  011  JP-01 FA2020","0","0","-------","ONLI    ","OnCampus"
"PE  011  PO-01 SP2020129790","PE  011  PO-01 SP2020","1900","2150","-M-----","ARR    ","OnCampus"
"PE  015  JP-01 SP2020127207","PE  015  JP-01 SP2020","1100","1155","--T-R--","CMPEPOOL","OnCampus"
"PE  015  JP-02 FA2020131316","PE  015  JP-02 FA2020","0","0","-------","ONLI    ","OnCampus"
"PE  019A JP-02 SP2020127212","PE  019A JP-02 SP2020","1900","2000","-M-W---","OTHR    ","OnCampus"
"PE  026  PO-01 FA2020133324","PE  026  PO-01 FA2020","1930","2045","-M-W---","ONLIWEB ","OnCampus"
"PE  028B JP-01 SP2021137759","PE  028B JP-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"PE  035A PO-01 FA2020133329","PE  035A PO-01 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"PE  035A PO-01 SP2021138794","PE  035A PO-01 SP2021","0","0","-------","ONLIASYN","OnCampus"
"PE  035B PO-01 FA2020135168","PE  035B PO-01 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"PE  039A JP-01 SP2020127245","PE  039A JP-01 SP2020","1900","2200","---W---","OTHR    ","OnCampus"
"PE  039D JP-01 SP2021137609","PE  039D JP-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"PE  055A PO-01 SP2020128980","PE  055A PO-01 SP2020","1445","1600","-M-W---","RAMCLD","OnCampus"
"PE  057A JP-01 SP2021137637","PE  057A JP-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"PE  057C JP-01 SP2021137301","PE  057C JP-01 SP2021","1000","1055","-M-W---","ONLI    ","OnCampus"
"PE  067  PO-01 SP2020128983","PE  067  PO-01 SP2020","900","950","-M-W---","RASESS","OnCampus"
"PE  070B JP-01 FA2020131434","PE  070B JP-01 FA2020","0","0","-------","ONLI    ","OnCampus"
"PE  073  JP-01 SP2020129767","PE  073  JP-01 SP2020","1930","2100","--T----","TIER109 ","OnCampus"
"PE  075  JP-04 SP2021139112","PE  075  JP-04 SP2021","1915","2015","-M-W---","ONLI    ","OnCampus"
"PE  075B PO-01 SP2020128990","PE  075B PO-01 SP2020","1315","1430","--T-R--","TBATBA ","OnCampus"
"PE  076  JP-04 FA2020135219","PE  076  JP-04 FA2020","1200","1300","-M-W-F-","ONLI    ","OnCampus"
"PE  076A PO-01 SP2020128991","PE  076A PO-01 SP2020","1315","1430","--T-R--","RAMMRL","OnCampus"
"PE  077A PO-01 SP2020128992","PE  077A PO-01 SP2020","900","950","-M-W---","RAPAUL","OnCampus"
"PE  082  JP-01 SP2021137710","PE  082  JP-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"PE  087A JP-01 FA2020135197","PE  087A JP-01 FA2020","0","0","-------","ONLI    ","OnCampus"
"PE  088  JP-01 FA2020135212","PE  088  JP-01 FA2020","0","0","-------","ONLI    ","OnCampus"
"PE  090A JP-01 FA2020135279","PE  090A JP-01 FA2020","0","0","-------","ONLI    ","OnCampus"
"PE  110  JP-01 FA2020131461","PE  110  JP-01 FA2020","0","0","-------","ONLI    ","OnCampus"
"PE  127  JP-01 SP2021137730","PE  127  JP-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"PE  130M PO-01 SP2020129002","PE  130M PO-01 SP2020","0","0","-------","ARRARR ","OnCampus"
"PE  130W PO-01 SP2021138814","PE  130W PO-01 SP2021","0","0","-------","ONLIASYN","OnCampus"
"PE  140M PO-01 SP2020129004","PE  140M PO-01 SP2020","0","0","-------","ARRARR ","OnCampus"
"PE  145  JP-01 SP2021137733","PE  145  JP-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"PE  150  JP-01 SP2021137734","PE  150  JP-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"PE  155  JP-01 SP2020127313","PE  155  JP-01 SP2020","0","0","-------","CMPEZIN ","OnCampus"
"PE  155  JP-01 SP2021137737","PE  155  JP-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"PE  155M PO-01 SP2021138818","PE  155M PO-01 SP2021","0","0","-------","ONLIASYN","OnCampus"
"PE  155W PO-01 SP2020129772","PE  155W PO-01 SP2020","0","0","-------","ARR    ","OnCampus"
"PE  160W PO-01 SP2020129008","PE  160W PO-01 SP2020","0","0","-------","ARRARR ","OnCampus"
"PE  175W PO-01 SP2020129013","PE  175W PO-01 SP2020","0","0","-------","ARRARR ","OnCampus"
"PE  220  JP-01 SP2020127316","PE  220  JP-01 SP2020","0","0","-------","    ","OnCampus"
"PHIL030  CM-01 FA2020132317","PHIL030  CM-01 FA2020","1100","1215","--T-R--","ONLI    ","OnCampus"
"PHIL030  PZ-01 FA2020134127","PHIL030  PZ-01 FA2020","915","1030","--T-R--","ONLI    ","OnCampus"
"PHIL035  PO-01 SP2021138829","PHIL035  PO-01 SP2021","905","1020","---W-F-","ONLISYNC","OnCampus"
"PHIL043  PO-01 SP2021138832","PHIL043  PO-01 SP2021","0","0","-------","ONLIASYN","OnCampus"
"PHIL047  PO-01 SP2021138834","PHIL047  PO-01 SP2021","1430","1545","-M-W---","ONLISYNC","OnCampus"
"PHIL100E CM-01 FA2020132337","PHIL100E CM-01 FA2020","1100","1215","-M-W---","ONLI    ","OnCampus"
"PHIL104  PO-01 SP2020129022","PHIL104  PO-01 SP2020","1445","1600","--T-R--","PR202 ","OnCampus"
"PHIL118  SC-01 SP2021139198","PHIL118  SC-01 SP2021","1100","1215","-M-W---","ONLI    ","OnCampus"
"PHIL121  CM-02 SP2021137455","PHIL121  CM-02 SP2021","1430","1545","--T-R--","ONLI    ","OnCampus"
"PHIL144  SC-01 FA2020133587","PHIL144  SC-01 FA2020","1245","1400","--T-R--","ONLI    ","OnCampus"
"PHIL177  CM-01 FA2020134542","PHIL177  CM-01 FA2020","1430","1545","-M-W---","ONLI    ","OnCampus"
"PHIL179D HM-01 SP2020129806","PHIL179D HM-01 SP2020","1445","1600","-M-W---","SHAN3461","OnCampus"
"PHIL191  PZ-01 SP2021139986","PHIL191  PZ-01 SP2021","0","0","-------","ARR    ","OnCampus"
"PHYS003  PO-01 FA2020133376","PHYS003  PO-01 FA2020","1430","1545","-M-W---","ONLIWEB ","OnCampus"
"PHYS023  HM-08 FA2020F2130814","PHYS023  HM-08 FA2020F2","800","850","-M-W---","ONLI    ","OnCampus"
"PHYS024  HM-09 SP2021136070","PHYS024  HM-09 SP2021","1100","1150","-M-W---","ONLI    ","OnCampus"
"PHYS024A HM-02 SP2021136077","PHYS024A HM-02 SP2021","935","1050","--T-R--","ONLI    ","OnCampus"
"PHYS030LXKS-01 FA2020134283","PHYS030LXKS-01 FA2020","1800","2100","-M-----","ONLI    ","OnCampus"
"PHYS032  HM-01 SP2020P2122334","PHYS032  HM-01 SP2020P2","1315","1430","-M-W---","SHAN3465","OnCampus"
"PHYS032  HM-01 SU2020S2134518","PHYS032  HM-01 SU2020S2","900","1215","--T-R--","ARR    ","OnCampus"
"PHYS033L KS-01 FA2020133837","PHYS033L KS-01 FA2020","1245","1545","-M-----","ONLI    ","OnCampus"
"PHYS033L KS-03 FA2020133843","PHYS033L KS-03 FA2020","1245","1545","-----F-","ONLI    ","OnCampus"
"PHYS042 LPO-04 SP2021138849","PHYS042 LPO-04 SP2021","1245","1545","-----F-","ONLISYNC","OnCampus"
"PHYS050  HM-04 SP2020122340","PHYS050  HM-04 SP2020","1515","1715","----R--","KEB127","OnCampus"
"PHYS050  HM-05 FA2020130832","PHYS050  HM-05 FA2020","0","0","-------","ASYN    ","OnCampus"
"PHYS051  HM-06 FA2020130853","PHYS051  HM-06 FA2020","915","1030","--T-R--","ONLI    ","OnCampus"
"PHYS051  HM-10 FA2020134775","PHYS051  HM-10 FA2020","915","1030","--T-R--","ONLI    ","OnCampus"
"PHYS052  HM-01 SP2021136086","PHYS052  HM-01 SP2021","730","845","--T----","ONLI    ","OnCampus"
"PHYS052  HM-02 SP2020122344","PHYS052  HM-02 SP2020","1315","1430","--T----","SHAN3461","OnCampus"
"PHYS052  HM-02 SP2021136089","PHYS052  HM-02 SP2021","1245","1400","--T----","ONLI    ","OnCampus"
"PHYS071  PO-02 SP2020129032","PHYS071  PO-02 SP2020","1000","1050","-M-W-F-","ML1181","OnCampus"
"PHYS078  HM-01 SU2020134477","PHYS078  HM-01 SU2020","900","1215","--T-R--","ARR    ","OnCampus"
"PHYS089CLPO-01 SP2021138854","PHYS089CLPO-01 SP2021","1245","1545","-M-----","ONLISYNC","OnCampus"
"PHYS089CLPO-02 SP2021138855","PHYS089CLPO-02 SP2021","1245","1545","--T----","ONLISYNC","OnCampus"
"PHYS108  KS-01 FA2020133847","PHYS108  KS-01 FA2020","1100","1215","-M-W---","ONLI    ","OnCampus"
"PHYS114  KS-01 SP2020129236","PHYS114  KS-01 SP2020","1445","1600","-M-W---","BC23  ","OnCampus"
"PHYS134  HM-01 SP2020130144","PHYS134  HM-01 SP2020","1000","1050","-M-W-F-","SHAN3465","OnCampus"
"PHYS134  HM-01 SP2021139438","PHYS134  HM-01 SP2021","1000","1050","-M-W-F-","ONLI    ","OnCampus"
"PHYS190L KS-01 FA2020133851","PHYS190L KS-01 FA2020","0","0","-------","ONLI    ","OnCampus"
"PHYS191E PO-28 SP2021137102","PHYS191E PO-28 SP2021","0","0","-------","ONLIASYN","OnCampus"
"PHYS193  PO-04 FA2020131875","PHYS193  PO-04 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"PHYS194  HM-01 SP2021136121","PHYS194  HM-01 SP2021","1100","1215","--T----","ARR    ","OnCampus"
"PHYS196  HM-01 SP2020122373","PHYS196  HM-01 SP2020","1615","1730","--T----","SHANB460","OnCampus"
"PHYS197  HM-01 FA2020130893","PHYS197  HM-01 FA2020","0","0","-------","ONLI    ","OnCampus"
"PHYS199  HM-06 SP2021136131","PHYS199  HM-06 SP2021","0","0","-------","ARR    ","OnCampus"
"PHYS199  HM-09 FA2020135250","PHYS199  HM-09 FA2020","0","0","-------","ARR    ","OnCampus"
"PHYS199  HM-10 FA2020135251","PHYS199  HM-10 FA2020","0","0","-------","ARR    ","OnCampus"
"PHYS199  HM-10 SP2021136157","PHYS199  HM-10 SP2021","0","0","-------","ARR    ","OnCampus"
"POLI005  PO-02 SP2021139624","POLI005  PO-02 SP2021","1800","1915","---W---","ONLISYNC","OnCampus"
"POLI090  PO-01 SP2021138870","POLI090  PO-01 SP2021","730","845","--T-R--","ONLISYNC","OnCampus"
"POLI136  PO-01 SP2020129052","POLI136  PO-01 SP2020","935","1050","--T-R--","CA110 ","OnCampus"
"POLI180  PO-01 SP2021138877","POLI180  PO-01 SP2021","915","1030","--T-R--","ONLISYNC","OnCampus"
"POLI191  PO-08 SP2021137111","POLI191  PO-08 SP2021","0","0","-------","ONLIASYN","OnCampus"
"POLI191  PO-32 SP2021137117","POLI191  PO-32 SP2021","0","0","-------","ONLIASYN","OnCampus"
"POLI195  PO-04 FA2020131889","POLI195  PO-04 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"POLI195  PO-04 SP2020126185","POLI195  PO-04 SP2020","0","0","-------","ARR    ","OnCampus"
"PORT001  PZ-01 FA2020134129","PORT001  PZ-01 FA2020","1000","1050","-MTWR--","ONLI    ","OnCampus"
"POST096  PZ-01 FA2020134211","POST096  PZ-01 FA2020","1900","2150","---W---","ONLI    ","OnCampus"
"POST140  HM-01 SP2021139391","POST140  HM-01 SP2021","915","1030","-M-W---","ONLI    ","OnCampus"
"PPE 011A CM-02 SP2021137726","PPE 011A CM-02 SP2021","1245","1400","--T-R--","ONLI    ","OnCampus"
"PPE 100  PO-01 SP2021138883","PPE 100  PO-01 SP2021","1430","1545","-M-W---","ONLISYNC","OnCampus"
"PPE 110B CM-01 SP2020127485","PPE 110B CM-01 SP2020","1445","1600","-M-W---","BC2   ","OnCampus"
"PSYC030  CM-05 SP2021137474","PSYC030  CM-05 SP2021","1100","1215","--T-R--","ONLI    ","OnCampus"
"PSYC037  CM-01 FA2020132240","PSYC037  CM-01 FA2020","730","845","--T-R--","ONLI    ","OnCampus"
"PSYC037  CM-02 SP2020127774","PSYC037  CM-02 SP2020","935","1050","-M-W---","RN104 ","OnCampus"
"PSYC081  CM-01 SP2020127783","PSYC081  CM-01 SP2020","1315","1430","--T-R--","KRV102 ","OnCampus"
"PSYC092P PZ-01 FA2020134265","PSYC092P PZ-01 FA2020","1430","1545","---W---","ONLI    ","OnCampus"
"PSYC108  PO-01 SP2021138889","PSYC108  PO-01 SP2021","915","1030","--T-R--","ONLISYNC","OnCampus"
"PSYC109  CM-01 SP2020127787","PSYC109  CM-01 SP2020","1445","1600","-M-W---","RN12  ","OnCampus"
"PSYC128  SC-01 SU2020S5134850","PSYC128  SC-01 SU2020S5","1100","1250","-MTWR--","ARR    ","OnCampus"
"PSYC130  PZ-01 SP2021139400","PSYC130  PZ-01 SP2021","1430","1545","-M-W---","TBA    ","OnCampus"
"PSYC132  CM-01 SP2021137575","PSYC132  CM-01 SP2021","1245","1400","--T-R--","ONLI    ","OnCampus"
"PSYC138  PZ-01 SP2020126322","PSYC138  PZ-01 SP2020","935","1050","--T-R--","BD208 ","OnCampus"
"PSYC140  CM-01 FA2020132260","PSYC140  CM-01 FA2020","1245","1545","-M-----","ONLI    ","OnCampus"
"PSYC145  SC-01 SP2021139178","PSYC145  SC-01 SP2021","1245","1400","--T-R--","ONLI    ","OnCampus"
"PSYC150  AF-01 SP2021138891","PSYC150  AF-01 SP2021","915","1030","--T-R--","ONLISYNC","OnCampus"
"PSYC153  AA-01 SP2021138892","PSYC153  AA-01 SP2021","1245","1400","--T-R--","ONLISYNC","OnCampus"
"PSYC157  PO-01 SP2021138894","PSYC157  PO-01 SP2021","1430","1545","--T-R--","ONLISYNC","OnCampus"
"PSYC162  PO-01 SP2020129075","PSYC162  PO-01 SP2020","1445","1600","--T-R--","LINC2116","OnCampus"
"PSYC162  PO-01 SP2021138896","PSYC162  PO-01 SP2021","1100","1215","---W---","ONLISYNC","OnCampus"
"PSYC189F PO-01 FA2020133432","PSYC189F PO-01 FA2020","1430","1545","--T-R--","ONLIWEB ","OnCampus"
"PSYC193  SC-01 SP2020134490","PSYC193  SC-01 SP2020","0","0","-------","ARR    ","OnCampus"
"PSYC197A CM-02 FA2020132270","PSYC197A CM-02 FA2020","0","0","-------","    ","OnCampus"
"PSYC197A CM-06 SP2021139545","PSYC197A CM-06 SP2021","0","0","-------","ONLI    ","OnCampus"
"PSYC197A CM-08 FA2020132281","PSYC197A CM-08 FA2020","0","0","-------","    ","OnCampus"
"PSYC197A CM-08 SP2020127813","PSYC197A CM-08 SP2020","0","0","-------","    ","OnCampus"
"PSYC197A CM-11 SP2021139550","PSYC197A CM-11 SP2021","0","0","-------","ONLI    ","OnCampus"
"PSYC197A CM-14 FA2020132294","PSYC197A CM-14 FA2020","0","0","-------","    ","OnCampus"
"PSYC197A CM-15 SP2020131148","PSYC197A CM-15 SP2020","0","0","-------","    ","OnCampus"
"PSYC197B CM-01 SP2021139556","PSYC197B CM-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"PSYC197B CM-14 FA2020132293","PSYC197B CM-14 FA2020","0","0","-------","    ","OnCampus"
"RLST021  CM-01 FA2020134055","RLST021  CM-01 FA2020","1245","1400","--T-R--","ONLI    ","OnCampus"
"RLST037  CM-01 FA2020132175","RLST037  CM-01 FA2020","1100","1215","-M-W---","ONLI    ","OnCampus"
"RLST058  CM-01 SP2021137607","RLST058  CM-01 SP2021","1100","1215","-M-W---","ONLI    ","OnCampus"
"RLST096  SC-01 FA2020133632","RLST096  SC-01 FA2020","1430","1715","---W---","ONLI    ","OnCampus"
"RLST103  PO-01 FA2020133435","RLST103  PO-01 FA2020","1430","1545","-M-W---","ONLIWEB ","OnCampus"
"RLST113  HM-02 SU2020134639","RLST113  HM-02 SU2020","1415","1730","-M-W---","ARR    ","OnCampus"
"RUSS001  PO-01 FA2020133443","RUSS001  PO-01 FA2020","1000","1050","-M-W---","ONLIWEB ","OnCampus"
"RUSS191  PO-08 SP2020126204","RUSS191  PO-08 SP2020","0","0","-------","ARR    ","OnCampus"
"SOC 035  PZ-01 SU2020S1134587","SOC 035  PZ-01 SU2020S1","1300","1645","-MTWRF-","ARR    ","OnCampus"
"SOC 073  PZ-01 FA2020134194","SOC 073  PZ-01 FA2020","1900","2150","--T----","ONLI    ","OnCampus"
"SOC 083  PZ-01 SU2020S2134588","SOC 083  PZ-01 SU2020S2","1300","1610","-M-W---","ARR    ","OnCampus"
"SOC 118  PZ-01 FA2020134200","SOC 118  PZ-01 FA2020","1245","1400","-M-W---","ONLI    ","OnCampus"
"SOC 190  PO-01 FA2020133459","SOC 190  PO-01 FA2020","1245","1545","----R--","ONLIWEB ","OnCampus"
"SOC 199B PZ-01 SP2020126702","SOC 199B PZ-01 SP2020","935","1050","-M-W---","AV202 ","OnCampus"
"SPAN002  PZ-01 SP2021139208","SPAN002  PZ-01 SP2021","1000","1050","-MTWR--","TBA    ","OnCampus"
"SPAN022  PZ-01 FA2020134135","SPAN022  PZ-01 FA2020","1000","1050","-MTWR--","ONLI    ","OnCampus"
"SPAN033  CM-03 SP2021137649","SPAN033  CM-03 SP2021","1120","1215","-MTWR--","ONLI    ","OnCampus"
"SPAN033  PZ-03 FA2020134141","SPAN033  PZ-03 FA2020","1120","1210","-MTWR--","ONLI    ","OnCampus"
"SPAN033  PZ-03 SP2021139212","SPAN033  PZ-03 SP2021","1120","1210","-MTWR--","TBA    ","OnCampus"
"SPAN033  SC-01 SP2020127804","SPAN033  SC-01 SP2020","1100","1215","-M-W---","BL220 ","OnCampus"
"SPAN033  SC-02 SP2021139176","SPAN033  SC-02 SP2021","1100","1215","--T-R--","ONLI    ","OnCampus"
"SPAN033L CM-01 SP2021139450","SPAN033L CM-01 SP2021","1730","1830","-M-----","ONLI    ","OnCampus"
"SPAN033L CM-04 SP2020129513","SPAN033L CM-04 SP2020","1730","1830","--T----","RN102 ","OnCampus"
"SPAN044  PO-01 SP2021138934","SPAN044  PO-01 SP2021","1100","1215","-M-W---","ONLISYNC","OnCampus"
"SPAN044L CM-04 FA2020134602","SPAN044L CM-04 FA2020","1930","2030","---W---","ONLI    ","OnCampus"
"SPAN101  SC-01 SP2020127862","SPAN101  SC-01 SP2020","1100","1215","-M-W---","HM203 ","OnCampus"
"SPAN108  PO-01 SP2020129120","SPAN108  PO-01 SP2020","1100","1215","-M-W---","MA220 ","OnCampus"
"SPAN129  CM-01 SP2021137656","SPAN129  CM-01 SP2021","1430","1545","-M--R--","ONLI    ","OnCampus"
"SPAN139  SC-01 SP2020127863","SPAN139  SC-01 SP2020","1315","1600","-----F-","HIVE125 ","OnCampus"
"SPAN144  PZ-01 SP2020126717","SPAN144  PZ-01 SP2020","1315","1600","----R--","FL110 ","OnCampus"
"SPAN153  PO-01 SP2021138942","SPAN153  PO-01 SP2021","1430","1545","--T-R--","ONLISYNC","OnCampus"
"SPAN191  PO-04 SP2021137130","SPAN191  PO-04 SP2021","0","0","-------","ONLIASYN","OnCampus"
"SPAN199  PZ-01 SP2021139772","SPAN199  PZ-01 SP2021","0","0","-------","TBA    ","OnCampus"
"TEST001  PO-02 FA2020135408","TEST001  PO-02 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"TEST198  CM-01 SP2020129930","TEST198  CM-01 SP2020","0","0","-------","    ","OnCampus"
"THEA014  PO-01 FA2020133483","THEA014  PO-01 FA2020","1615","1715","-MTWRF-","ONLIWEB ","OnCampus"
"THEA051C PO-02 SP2020129138","THEA051C PO-02 SP2020","0","0","-------","ARRARR ","OnCampus"
"THEA052C PO-01 SP2020129143","THEA052C PO-01 SP2020","0","0","-------","ARRARR ","OnCampus"
"THEA053CIPO-01 FA2020133501","THEA053CIPO-01 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"THEA053HGPO-01 SP2021138972","THEA053HGPO-01 SP2021","0","0","-------","ONLIWEB ","OnCampus"
"THEA061  PO-01 SP2020129160","THEA061  PO-01 SP2020","935","1205","--T-R--","TE130 ","OnCampus"
"THEA191H PO-04 SP2020126212","THEA191H PO-04 SP2020","0","0","-------","ARR    ","OnCampus"
"THEA191H PO-06 SP2020130963","THEA191H PO-06 SP2020","0","0","-------","ARR    ","OnCampus"
"THEA191H PO-08 SP2020126213","THEA191H PO-08 SP2020","0","0","-------","ARR    ","OnCampus"
"THEA191H PO-16 SP2021137138","THEA191H PO-16 SP2021","0","0","-------","ONLIASYN","OnCampus"
"THEA191H PO-24 FA2020131917","THEA191H PO-24 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"THEA192H PO-04 SP2021137140","THEA192H PO-04 SP2021","0","0","-------","ONLIASYN","OnCampus"
"THEA192H PO-12 SP2021137142","THEA192H PO-12 SP2021","0","0","-------","ONLIASYN","OnCampus"
"THEA192H PO-24 FA2020131924","THEA192H PO-24 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"WRIT100A PZ-01 FA2020134350","WRIT100A PZ-01 FA2020","1315","1430","-----F-","ONLI    ","OnCampus"
"WRIT135  SC-01 FA2020133642","WRIT135  SC-01 FA2020","1245","1400","--T-R--","ONLI    ","OnCampus"
"WRIT175  SC-01 SU2020S5134854","WRIT175  SC-01 SU2020S5","1800","2030","-M-W-F-","ARR    ","OnCampus"
"WRIT198  SC-02 SI2020134977","WRIT198  SC-02 SI2020","0","0","-------","ARR    ","OnCampus"
"AFRI190  AF-01 FA2020134450","AFRI190  AF-01 FA2020","1430","1715","---W---","ONLI    ","OnCampus"
"AMST191  SC-01 SP2021139654","AMST191  SC-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"ANTH185  PO-01 SP2021138398","ANTH185  PO-01 SP2021","1900","2150","---W---","ONLISYNC","OnCampus"
"ARBC002  CM-01 SP2021137673","ARBC002  CM-01 SP2021","1000","1050","-MTWR--","ONLI    ","OnCampus"
"ARBC002  CM-02 SP2020127716","ARBC002  CM-02 SP2020","1900","2100","---W---","KRV102 ","OnCampus"
"ARBC016  CM-01 SP2021137687","ARBC016  CM-01 SP2021","1615","1729","-M-W---","ONLI    ","OnCampus"
"ARBC044  CM-01 SP2021137688","ARBC044  CM-01 SP2021","1000","1050","-MTWR--","ONLI    ","OnCampus"
"ARCN191  SC-01 SP2021139660","ARCN191  SC-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"ARHI177  PZ-01 SP2021139866","ARHI177  PZ-01 SP2021","1245","1400","-M-W---","TBA    ","OnCampus"
"ARHI179  PO-01 FA2020132981","ARHI179  PO-01 FA2020","1100","1215","-M-W---","ONLIWEB ","OnCampus"
"ARHI186A PZ-01 SP2020126680","ARHI186A PZ-01 SP2020","1445","1730","--T----","AV224 ","OnCampus"
"ARHI186L PO-01 SP2021138406","ARHI186L PO-01 SP2021","1245","1545","----R--","ONLISYNC","OnCampus"
"ART 002  HM-01 FA2020135255","ART 002  HM-01 FA2020","0","0","-------","ARR    ","OnCampus"
"ART 015  PZ-01 SP2020127308","ART 015  PZ-01 SP2020","1000","1230","--T-R--","MCWART","OnCampus"
"ART 021  PO-02 SP2021138410","ART 021  PO-02 SP2021","1245","1515","--T-R--","ONLISYNC","OnCampus"
"ART 142  SC-01 FA2020132041","ART 142  SC-01 FA2020","1000","1200","-M-W---","ONLI    ","OnCampus"
"ART 151  PZ-02 SP2021139879","ART 151  PZ-02 SP2021","1315","1545","--T-R--","TBA    ","OnCampus"
"ART 179H HM-01 SU2020S1134481","ART 179H HM-01 SU2020S1","1000","1230","-MTWRF-","ARR    ","OnCampus"
"ART 179H HM-01 SU2020S1134482","ART 179H HM-01 SU2020S1","0","0","-MTWRF-","ARR    ","OnCampus"
"ART 198  SC-01 SI2020134512","ART 198  SC-01 SI2020","0","0","-------","ARR    ","OnCampus"
"ASAM105  PZ-01 SP2020125978","ASAM105  PZ-01 SP2020","1445","1730","-M-----","BE101 ","OnCampus"
"ASAM125  AA-01 SU2020S2134503","ASAM125  AA-01 SU2020S2","1000","1220","-MTWRF-","ARR    ","OnCampus"
"ASAM191  PO-12 SP2020129797","ASAM191  PO-12 SP2020","0","0","-------","ARR    ","OnCampus"
"ASTR051  PO-01 SP2020128611","ASTR051  PO-01 SP2020","1315","1430","-M-W---","ML1181","OnCampus"
"BIOL002A PO-01 FA2020133000","BIOL002A PO-01 FA2020","1245","1630","-----F-","ONLIWEB ","OnCampus"
"BIOL041C PO-04 SP2020128621","BIOL041C PO-04 SP2020","1100","1150","-M-W-F-","SE52  ","OnCampus"
"BIOL041C PO-04 SP2021138433","BIOL041C PO-04 SP2021","915","1030","--T-R--","ONLISYNC","OnCampus"
"BIOL041E PO-01 SP2021138436","BIOL041E PO-01 SP2021","1245","1545","---W---","ONLISYNC","OnCampus"
"BIOL042L KS-02 SP2020127951","BIOL042L KS-02 SP2020","1330","1715","--T-R--","KSII402 ","OnCampus"
"BIOL044LXKS-01 SP2020129298","BIOL044LXKS-01 SP2020","1330","1715","-----F-","KSII101 ","OnCampus"
