"courseSectionExternalId","staffExternalId"
"MOBI188  PO-01 SP2021","10085346"
"MOBI191A PO-20 FA2020","10043446"
"MOBI191A PO-28 FA2020","10358160"
"MOBI191B PO-20 SP2021","10043446"
"MOBI194A PO-20 FA2020","10043446"
"MOBI194A PO-32 FA2020","10271196"
"MOBI194A PO-48 FA2020","10042125"
"MOBI194A PO-20 FA2021","10331443"
"MOBI194A PO-56 FA2021","10306332"
"MOBI194B PO-24 SP2020","10271196"
"MS  051  PZ-01 SP2020","50445950"
"MS  053  SC-01 FA2020","20272986"
"MS  059  SC-01 FA2020","20268899"
"MS  120  PZ-01 SU2020S1","50010739"
"MS  138  SC-01 FA2020","20042202"
"MS  148D PO-01 FA2020","10092356"
"MS  170  HM-01 FA2020","40043124"
"MS  190  JT-04 FA2020","10220164"
"MS  193  PZ-01 FA2020","50199958"
"MSL 001A CM-01 SP2021","30372711"
"MSL 001A CM-01 SP2021","30360504"
"MSL 099  CM-01 SP2021","30360504"
"MSL 102A CM-01 FA2020","30360504"
"MSL 102B CM-01 SP2021","30372707"
"MSL 103A CM-01 FA2020","30367308"
"MSL 104B CM-01 SP2021","30360504"
"MUS 003  HM-01 SP2021","40005460"
"MUS 004  PO-01 SP2020","10020514"
"MUS 007  PO-01 SP2021","10260966"
"MUS 015  PO-01 SP2021","10087641"
"MUS 015PFPO-05 SP2021","10314442"
"MUS 031  PO-01 FA2021","10008674"
"MUS 037  PO-01 FA2021","10282816"
"MUS 041  PO-01 FA2021","10043286"
"MUS 046  HM-01 FA2020","40005460"
"MUS 060  PO-01 SP2020","10042201"
"MUS 066  SC-01 FA2020","20124595"
"MUS 067  HM-01 FA2020","40005460"
"MUS 071  SC-01 FA2021","20253827"
"MUS 080  PO-01 SP2021","10011057"
"MUS 088  HM-01 FA2021","40005460"
"MUS 096B PO-01 SP2021","10011057"
"MUS 121  PO-01 SP2021","10363026"
"MUS 122  PO-01 FA2020","10008674"
"MUS 170F SC-03 FA2020","20256638"
"MUS 170F SC-02 FA2021","20187767"
"MUS 170H SC-03 FA2020","20256638"
"MUS 170H SC-02 FA2021","20042124"
"MUS 175  JM-01 FA2021","20196117"
"MUS 179C HM-01 SP2020","40043654"
"MUS 189  SC-01 SP2021","20042124"
"MUS 191  SC-03 SP2021","20096677"
"MUS 192  PO-04 SP2020","10041968"
"NEUR095L JT-01 SP2020","20264871"
"NEUR101A PO-01 FA2021","10186413"
"NEUR101A PO-01 FA2021","10323940"
"NEUR101BLPO-01 SP2021","10041942"
"NEUR148L KS-02 FA2020","20268920"
"NEUR148L KS-01 FA2021","20268920"
"NEUR149  KS-01 FA2021","20264871"
"NEUR168 LPO-01 SP2020","10323940"
"NEUR168 LPO-02 SP2020","10323940"
"NEUR178 LPO-01 FA2021","10042125"
"NEUR178 LPO-02 FA2021","10042125"
"NEUR190L KS-01 FA2020","20042221"
"NEUR191  PO-20 SP2021","10323940"
"NEUR191  PO-04 FA2021","10134639"
"NEUR194A PO-12 FA2020","10186413"
"NEUR199  KS-03 SP2020","20264871"
"ORST050  PZ-01 SP2021","50010698"
"ORST100  PZ-01 FA2020","50176497"
"ORST135  PZ-01 SP2021","50010698"
"ORST191  SC-02 SP2020","20204696"
"PE  002  PO-01 FA2020","10348299"
"PE  003  PO-03 FA2020","10291214"
"PE  005  JP-01 SP2021","30232390"
"PE  006  PO-01 SP2020","10352699"
"PE  006  PO-02 FA2020","10263183"
"PE  006B PO-01 SP2020","10043561"
"PE  007B JP-01 FA2020","30367221"
"PE  008B JP-01 FA2020","30353794"
"PE  008B JP-01 FA2021","30353794"
"PE  008B JP-02 FA2021","30353794"
"PE  010  JP-01 SP2020","30019945"
"PE  011  JP-01 FA2020","30367221"
"PE  011  JP-01 SP2021","30337804"
"PE  011  PO-01 FA2021","10348223"
"PE  012  JP-01 SP2020","40043435"
"PE  013  JP-01 FA2021","30360593"
"PE  014  JP-02 SP2021","30136863"
"PE  017  JP-01 FA2020","30300505"
"PE  018A JP-01 SP2020","30075318"
"PE  019  PO-01 SP2021","10355076"
"PE  022A PO-02 FA2020","10120233"
"PE  022A PO-01 SP2021","10120233"
"PE  025  JP-01 SP2020","10043710"
"PE  025  PO-01 FA2021","10097581"
"PE  029  PO-02 FA2020","10348299"
"PE  032  PO-01 SP2020","10355964"
"PE  035B PO-01 SP2021","10211579"
"PE  038A PO-01 FA2020","10211579"
"PE  039  JP-01 FA2021","30238216"
"PE  039A JP-01 FA2021","30238216"
"PE  039D JP-01 SP2021","30238216"
"PE  040  JP-01 SP2020","30031488"
"PE  045A  JP-01 FA2021","30347064"
"PE  055A PO-01 SP2020","10355923"
"PE  056D JP-01 SP2021","30212727"
"PE  057B JP-01 SP2021","30232390"
"PE  067  PO-01 SP2020","10018386"
"PE  074  JP-01 FA2020","30024378"
"PE  075  JP-01 FA2021","30273999"
"PE  076  JP-01 SP2020","30360644"
"PE  076  JP-06 FA2020","30360644"
"PE  077  JP-01 SP2020","30346090"
"PE  077A PO-01 FA2020","10308956"
"PE  080  JP-01 SP2021","30322565"
"PE  082  JP-01 FA2020","30322565"
"PE  083  PO-01 SP2020","10291214"
"PE  084  JP-01 SP2020","30027303"
"PE  086  PO-01 SP2021","10043270"
"PE  100  JP-01 SP2021","30337804"
"PE  110  JP-01 FA2020","30372709"
"PE  115W PO-01 SP2021","10097581"
"PE  120  PO-01 FA2021","10043561"
"PE  130  JP-01 SP2021","30136863"
"PE  130W PO-01 SP2021","10291214"
"PE  140M PO-01 SP2021","10257490"
"PE  155M PO-01 SP2021","10358219"
"PE  155W PO-01 SP2020","10358219"
"PE  160W PO-01 SP2021","10263183"
"PE  165  JP-01 FA2020","30219097"
"PE  165  PO-01 SP2021","10163975"
"PE  166  JP-01 SP2020","30219097"
"PHIL030  PZ-01 SP2020","50010693"
"PHIL038  CM-01 FA2021","30238258"
"PHIL038  CM-02 FA2021","30238258"
"PHIL039  CM-02 FA2020","30367764"
"PHIL039  CM-01 SP2021","30367764"
"PHIL042  PO-01 SP2021","10085343"
"PHIL046  PO-01 SP2021","10042237"
"PHIL047  PO-01 SP2021","10023651"
"PHIL057  JT-01 SP2021","50010693"
"PHIL071  PO-01 FA2021","10085343"
"PHIL095  CM-01 SP2020","30025279"
"PHIL100A CM-01 FA2021","30198176"
"PHIL100E CM-01 FA2020","30212027"
"PHIL118  SC-01 SP2020","20261147"
"PHIL160  CM-02 SP2021","30182165"
"PHIL185L PO-01 SP2020","10216427"
"PHIL185R PO-01 SP2021","10179615"
"PHYS023  HM-05 FA2020F1","40005461"
"PHYS023  HM-11 FA2021F2","40199123"
"PHYS024  HM-02 SP2020","40002362"
"PHYS024  HM-03 SP2020","40002362"
"PHYS024  HM-04 SP2020","40199069"
"PHYS024  HM-06 SP2020","40199069"
"PHYS024  HM-04 SP2021","40005340"
"PHYS024  HM-06 SP2021","40199069"
"PHYS024  HM-07 SP2021","40199069"
"PHYS030L KS-02 FA2020","20268895"
"PHYS030L KS-02 FA2021","20268895"
"PHYS030LXKS-05 FA2021","20042124"
"PHYS033L KS-02 FA2021","20042124"
"PHYS034L KS-02 SP2020","20042124"
"PHYS035  KS-01 FA2021","20268916"
"PHYS041  PO-01 FA2020","10361305"
"PHYS041 LPO-03 FA2021","10087641"
"PHYS042  PO-01 SP2021","10361265"
"PHYS042 LPO-02 SP2021","10157706"
"PHYS050  HM-05 SP2020","40199069"
"PHYS050  HM-01 SP2021","40155256"
"PHYS050  HM-06 FA2021","40199123"
"PHYS051  HM-01 FA2020","40005475"
"PHYS051  HM-07 FA2020","40005475"
"PHYS051  HM-02 FA2021","40005475"
"PHYS051  HM-03 FA2021","40005340"
"PHYS052  HM-03 SP2020","40005340"
"PHYS052  HM-03 SP2021","40005502"
"PHYS089A PO-01 FA2020","10181284"
"PHYS100  KS-01 SP2020","20042216"
"PHYS116  HM-01 SP2020","40155256"
"PHYS117  HM-01 FA2020","40005502"
"PHYS117  HM-01 FA2020","40005502"
"PHYS134  HM-01 SP2020","40005461"
"PHYS134  HM-01 SP2021","40174256"
"PHYS142  PO-01 SP2020","10040539"
"PHYS175  PO-01 SP2021","10176766"
"PHYS191E PO-08 SP2020","10346589"
"PHYS191E PO-04 FA2021","10157706"
"PHYS191E PO-28 FA2021","10040539"
"PHYS191L PO-24 SP2021","10040539"
"PHYS194  HM-01 SP2020","40005461"
"PHYS199  HM-04 SP2020","40088332"
"PHYS199  HM-01 FA2020","40199123"
"PHYS199  HM-08 FA2020","40199069"
"PHYS199  HM-02 SP2021","40005475"
"PHYS199  HM-05 SP2021","40174256"
"PHYS199  HM-09 SP2021","40043679"
"PHYS199  KS-02 SP2020","20268914"
"PHYS199  KS-03 SP2020","20042216"
"POLI003  PO-01 SP2021","10188079"
"POLI003  PO-02 SP2021","10365164"
"POLI005  PO-01 SP2021","10357665"
"POLI125  SC-01 FA2020","20042170"
"POLI134  PO-01 SP2021","10188079"
"POLI135IOSC-01 SP2020","20042155"
"POLI147  PO-01 SP2021","10024018"
"POLI158  PO-01 FA2020","10357665"
"POLI164  PO-01 SP2020","10043336"
"POLI165  PO-01 FA2020","10039096"
"POLI177  PO-01 SP2021","10346438"
"POLI190C PO-01 SP2020","10154134"
"POLI191  PO-16 SP2020","10039860"
"POLI191  PO-24 SP2021","10346438"
"POLI191  PO-12 FA2021","10043336"
"POLI191  SC-16 FA2020","20244938"
"PORT033  CM-01 FA2020","30302030"
"POST050  PZ-01 SP2020","50010723"
"POST101  PZ-01 SP2020","50004504"
"POST118  PZ-01 SP2020","50117695"
"POST185  PZ-01 SP2021","50058026"
"POST190  PZ-01 SP2020","50010723"
"POST199  PZ-01 SP2021","50319703"
"PPA 195  PO-04 SP2021","10024018"
"PPE 001A CM-02 SP2021","30321897"
"PPE 011B CM-02 SP2021","30260376"
"PPE 110B CM-01 SP2021","30212375"
"PPE 160  PO-01 FA2021","10004174"
"PSYC010  PZ-02 FA2021","50010708"
"PSYC010  PZ-04 FA2021","50079670"
"PSYC030  CM-02 SP2020","30033763"
"PSYC030  CM-03 SP2020","30198177"
"PSYC030  CM-02 FA2020","30033763"
"PSYC037  CM-01 SP2021","30032944"
"PSYC040  CM-01 SP2020","30182032"
"PSYC040  CM-03 FA2021","30323938"
"PSYC051  PO-03 SP2020","10256349"
"PSYC051  PO-01 FA2020","10013117"
"PSYC051  PO-03 FA2020","10256349"
"PSYC052  SC-01 FA2020","20248903"
"PSYC070  CM-02 FA2020","30025477"
"PSYC081  CM-01 FA2021","30212031"
"PSYC084  CH-01 FA2020","10202148"
"PSYC084  CH-01 FA2021","10351501"
"PSYC091P PZ-01 FA2021","50445884"
"PSYC092  PZ-01 SP2021","50018303"
"PSYC101  PZ-02 FA2020","50213736"
"PSYC103  SC-01 FA2021","20042124"
"PSYC110  SC-01 FA2021","20042124"
"PSYC111L CM-01 FA2020","30075296"
"PSYC111P PZ-01 FA2021","50079670"
"PSYC112  PZ-01 FA2020","50018303"
"PSYC119  CM-01 FA2021","30075292"
"PSYC125  AF-01 FA2021","10180318"
"PSYC126  SC-01 SP2020","20269667"
"PSYC130  PZ-01 SP2021","50434947"
"PSYC140  CM-01 FA2021","30087477"
"PSYC145  SC-01 SP2021","20268810"
"PSYC151P PZ-01 SP2020","50232631"
"PSYC160  PO-01 FA2021","10277568"
"PSYC162  SC-01 FA2021","20178312"
"PSYC176  PO-01 FA2020","10256349"
"PSYC179C HM-01 SP2020","40205335"
"PSYC179J HM-01 SP2020","40205335"
"PSYC179T HM-01 SP2021","40209188"
"PSYC180C JT-01 FA2021","10358344"
"PSYC180O PO-01 FA2020","10041942"
"PSYC181  PZ-01 SU2021Z1","50010739"
"PSYC183  SC-01 FA2020","20171378"
"PSYC190R PO-12 FA2020","10013117"
"PSYC191  PO-04 SP2021","10354915"
"PSYC191  PO-06 SP2021","10351501"
"PSYC191  PO-16 SP2021","10180318"
"PSYC191B PO-28 SP2020","10353349"
"PSYC191B PO-32 SP2020","10256410"
"PSYC197A CM-03 SP2020","30075292"
"PSYC197A CM-04 SP2020","30087477"
"PSYC197A CM-07 SP2020","30346566"
"PSYC197A CM-05 FA2021","30075296"
"PSYC197A CM-11 FA2021","30198177"
"PSYC197A CM-15 FA2021","30214075"
"PSYC197B CM-14 SP2020","30274074"
"PSYC197B CM-04 FA2020","30182032"
"PSYC197B CM-08 FA2020","30366836"
"PSYC197B CM-14 FA2020","30025932"
"PSYC197B CM-10 FA2021","30293905"
"RLST037  CM-02 FA2020","30274210"
"RLST060  SC-01 SP2020","20264572"
"RLST135  CM-01 SP2020","30022826"
"RLST151  CM-01 SP2021","30274210"
"RLST162  PO-01 FA2021","10018364"
"RLST173  CM-01 SP2020","30153492"
"RLST189Z PO-01 SP2020","10358346"
"RLST190  PO-01 FA2020","10018364"
"RLST191  PO-28 SP2020","10120888"
"RLST191  SC-02 SP2020","20167413"
"RUST075  PO-01 FA2020","10361304"
"SOC 051  PO-02 FA2021","10087641"
"SOC 083  PZ-01 SU2021Z1","50010739"
"SOC 091  PZ-01 FA2020","50134270"
"SOC 101  PZ-01 SP2020","50161286"
"SOC 135  PO-01 FA2020","10013600"
"SOC 148  PO-01 SP2021","10029372"
"SOC 157  PO-01 SP2021","10029372"
"SOC 189H PO-01 FA2021","10087641"
"SOC 191  PO-04 SP2020","10209929"
"SOC 191  PO-04 FA2021","10087641"
"SOC 191  SC-01 SP2020","20042183"
"SPAN002  CM-02 SP2020","30087373"
"SPAN002  CM-01 SP2021","30087373"
"SPAN011  PO-01 FA2021","10196894"
"SPAN022  PZ-01 FA2021","50201601"
"SPAN033  CM-03 SP2020","30075707"
"SPAN033  PO-02 FA2020","10008115"
"SPAN033  PO-01 SP2021","10008115"
"SPAN033  PO-02 FA2021","10008115"
"SPAN033  PZ-03 SP2020","50413093"
"SPAN033  SC-02 SP2020","20209844"
"SPAN033  SC-01 SP2021","20187766"
"SPAN033  SC-02 FA2021","20264677"
"SPAN033L CM-01 SP2020","30034894"
"SPAN033L CM-03 SP2020","30366858"
"SPAN033L CM-01 FA2020","30203478"
"SPAN033L CM-03 FA2020","30203478"
"SPAN044  CM-02 FA2020","30075707"
"SPAN044  PZ-01 SP2020","50201601"
"SPAN044  SC-01 FA2020","20252257"
"SPAN044L CM-04 SP2021","30034894"
"SPAN055  PZ-02 SP2021","50413093"
"SPAN101  PO-03 FA2020","10042508"
"SPAN102  CM-01 SP2021","30034894"
"SPAN120B PO-01 SP2021","10196894"
"SPAN129  CM-01 SP2021","30034894"
"SPAN139  SC-01 SP2020","20264677"
"SPAN183  SC-01 SP2020","20252257"
"SPAN191  PO-04 FA2021","10157105"
"SPAN191  SC-01 SP2020","20252257"
"STS 010  HM-01 SU2021H1","40005494"
"STS 191  PO-04 SP2020","10179615"
"TEST001  PO-01 FA2020","10087641"
"TEST001  PO-02 FA2020","10087641"
"TEST001  PZ-01 FA2020","50092605"
"TEST001  PZ-01 SU2021Z1","50010831"
"TEST005  PO-01 FA2020","10099341"
"THEA001A PO-01 FA2020","10363029"
"THEA002  PO-01 FA2020","10042459"
"THEA014  PO-01 FA2020","10020419"
"THEA022  PO-01 SP2021","10364625"
"THEA052C PO-02 SP2020","10035613"
"THEA052C PO-04 SP2021","10035613"
"THEA052H PO-03 SP2020","10035613"
"THEA052H PO-01 SP2021","10042459"
"THEA052H PO-03 SP2021","10035613"
"THEA053CGPO-01 SP2020","10358182"
"THEA060  PO-01 SP2020","10028742"
"THEA130  PO-01 SP2021","10357923"
"THEA188  PO-01 SP2020","10200040"
"THEA191H PO-12 SP2020","10035613"
"THEA191H PO-24 FA2020","10313659"
"THEA192H PO-04 FA2020","10042459"
"WRIT001  HM-04 FA2020F2","40005407"
"WRIT001  HM-09 FA2020F1","40199069"
"WRIT001  HM-11 FA2020F1","40118595"
"WRIT001  HM-02 SU2021H4","40043116"
"WRIT100A PZ-02 FA2020","50446159"
"WRIT100B PZ-01 FA2021","50058024"
"WRIT109  SC-01 SP2021","20042901"
"WRIT120  SC-01 SP2020","20253194"
"WRIT197  SC-01 SP2021","20101401"
"AFRI125  AF-01 FA2020","30360184"
"AFRI190  AF-01 FA2021","20256394"
"AFRI191  AF-04 SP2021","10352720"
"AFRI191  AF-04 SP2021","10092148"
"AFRI191  SC-02 SP2020","20264677"
"AMST130  SC-01 FA2020","20256393"
"AMST190  PO-01 FA2021","10120171"
"AMST191  PO-04 SP2020","10180893"
"AMST191  PO-04 SP2020","10087641"
"ANTH001  PZ-01 FA2021","50010707"
"ANTH002  SC-01 FA2021","20179111"
"ANTH037  PZ-01 SU2021Z1","50010720"
"ANTH119  SC-01 SP2020","20220495"
"ANTH127  SC-01 SP2020","20260063"
"ANTH145  PO-01 FA2021","10361490"
"ANTH190  SC-01 FA2021","20220495"
"ANTH192  PO-04 SP2021","10160928"
"ARBC002  CM-01 SP2021","30223608"
"ARBC002  CM-02 SP2021","30223608"
"ARBC012  CM-01 SP2021","30360629"
"ARCN125  SC-01 SP2021","20205652"
"ARCN191  SC-01 SP2020","20230634"
"ARHI130  PO-01 FA2020","10175143"
"ARHI131  PO-01 SP2021","10175143"
"ARHI160  SC-01 FA2021","20268837"
"ARHI173  PO-01 SP2020","10013095"
"ARHI178  PO-01 FA2021","10042860"
"ARHI182  SC-01 FA2021","20222656"
"ARHI183  PZ-02 FA2021","50140060"
"ARHI185  SC-01 SP2021","20222656"
"ARHI186I PZ-01 SU2021Z1","50010739"
"ARHI186W PO-01 SP2020","10042860"
"ARHI191  PO-12 SP2020","10013095"
"ARHI191  SC-01 SP2021","20042124"
"ART 010  PO-01 FA2020","10363077"
"ART 010  PO-02 FA2020","10363077"
"ART 010  PO-01 FA2021","10120743"
"ART 012  PZ-01 FA2020","50119081"
"ART 021  PO-02 FA2020","10128165"
"ART 021  PO-01 FA2021","10128165"
"ART 022  PO-01 SP2020","10043074"
"ART 060  HM-01 SP2020","40005407"
"ART 142  SC-01 SP2020","20003708"
"ART 145  SC-01 SP2020","20042194"
"ART 147  SC-01 SP2021","20042194"
"ART 149  SC-01 SP2020","20042202"
"ART 151  JT-01 FA2020","20125073"
"ART 179G HM-01 SP2020","40194601"
"ART 190  PO-01 FA2021","10120743"
"ART 190  PO-01 FA2021","10120743"
"ART 193  SC-01 SP2021","20252266"
"ART 199  PZ-01 SP2020","50140060"
"ASAM085  PZ-01 FA2021","50004504"
"ASAM088  PZ-01 FA2020","50079486"
"ASAM125  AA-01 SP2021","40199067"
"ASAM179G AA-01 SP2021","40199067"
"ASAM191  PO-16 SP2020","50161286"
"ASAM191  PO-04 SP2021","10013117"
"ASTR001 LPO-01 FA2021","10346589"
"ASTR062  HM-01 SP2020","40005502"
"ASTR066L PZ-01 SU2021Z1","50010739"
"ASTR101 LPO-01 FA2020","10157706"
"ASTR125  PO-01 SP2020","10346589"
"BIOL023  HM-05 SP2020","40205533"
"BIOL040  PO-04 FA2020","10092220"
"BIOL040  PO-03 FA2021","10092220"
"BIOL040  PO-04 FA2021","10087641"
"BIOL041C PO-01 SP2020","10134639"
"BIOL041C PO-03 SP2020","10271004"
"BIOL041C PO-03 SP2021","10331443"
"BIOL041E PO-02 SP2021","10358850"
"BIOL041ELPO-01 SP2020","10014392"
"BIOL042L KS-01 SP2020","20219103"
"BIOL042L KS-01 SP2020","20268929"
"BIOL042L KS-01 SP2021","20260028"
"BIOL042L KS-02 SP2021","20042209"
"BIOL043L KS-04 FA2020","20042232"
"BIOL043LXKS-01 FA2020","20264773"
"BIOL043LXKS-02 FA2020","20264773"
"BIOL043LXKS-04 FA2020","20264773"
"BIOL043LXKS-05 FA2021","20042124"
"BIOL043LXKS-08 FA2021","20264773"
"BIOL043LXKS-09 FA2021","20264773"
"BIOL044L KS-03 SP2020","20264773"
"BIOL044L KS-04 SP2020","20264773"
"BIOL044LXKS-07 SP2020","20264773"
"BIOL044LXKS-06 SP2021","20268919"
"BIOL052R HM-06 SP2021","40209333"
"BIOL112  KS-01 FA2021","20078318"
"BIOL113  HM-01 FA2021","40154263"
"BIOL133L KS-01 SP2020","20088859"
"BIOL140  PO-01 FA2020","10092220"
"BIOL151L KS-01 SP2020","20195442"
"BIOL157L KS-01 SP2021","20042232"
"BIOL160  PO-01 FA2021","10306332"
"BIOL162  PO-01 SP2020","10092220"
"BIOL164  KS-01 SP2021","20184653"
"BIOL166  PO-01 FA2021","10331443"
"BIOL169 LPO-01 SP2020","10358160"
"BIOL169L KS-01 SP2020","20268917"
"BIOL177  KS-02 FA2021","20219101"
"BIOL184L KS-01 FA2020","20264520"
"BIOL184L KS-01 FA2021","20264520"
"BIOL188L KS-01 FA2020","20042221"
"BIOL188L KS-01 FA2021","20042221"
"BIOL191  PO-04 SP2020","10087436"
"BIOL191F PO-04 FA2020","10358160"
"BIOL191F PO-12 FA2020","10358160"
"BIOL191F PO-20 FA2020","10134639"
"BIOL191H PO-04 FA2020","10005870"
"BIOL191H PO-40 FA2020","10358160"
"BIOL191H PO-28 FA2021","10358160"
"BIOL193  HM-01 FA2020","40005424"
"BIOL193  HM-04 FA2020","40005424"
"BIOL193  HM-09 FA2020","40005424"
"BIOL193  HM-10 FA2020","20256390"
"BIOL193  HM-07 SP2021","40043655"
"BIOL193  HM-07 SP2021","40005424"
"BIOL193  HM-10 SP2021","20256390"
"BIOL193  HM-02 FA2021","40005424"
"BIOL193  HM-03 FA2021","40145327"
"BIOL193  HM-04 FA2021","40209190"
"BIOL193  HM-05 FA2021","40163647"
"BIOL193  HM-10 FA2021","40154263"
"BIOL194A PO-01 SP2020","10358160"
"BIOL194A PO-08 FA2020","10005870"
"BIOL194A PO-36 FA2020","10043238"
"BIOL194A PO-12 FA2021","10087436"
"BIOL194A PO-28 FA2021","10120280"
"BIOL194A PO-36 FA2021","10042453"
"BIOL199  KS-07 SP2020","20268895"
"BIOL199  KS-09 SP2020","20195442"
"BIOL199  KS-12 SP2020","20042877"
"BIOL199IRPO-04 FA2020","10087436"
"CGS 050  PZ-01 SP2021","50010729"
"CGS 090  PZ-01 SP2021","50451554"
"CGS 110  PZ-01 FA2020","50435709"
"CGS 112  PZ-01 SU2021Z1","50451553"
"CGS 112  PZ-01 SU2021Z1","50010739"
"CHEM001ALPO-05 FA2020","10175474"
"CHEM001ALPO-03 FA2021","10091830"
"CHEM001B PO-04 SP2020","10042772"
"CHEM001B PO-01 SP2021","10042772"
"CHEM001B PO-04 SP2021","10043357"
"CHEM014L KS-09 FA2020","20260905"
"CHEM014L KS-11 FA2021","20098529"
"CHEM014L KS-13 FA2021","20042124"
"CHEM015L KS-01 SP2020","20260028"
"CHEM015L KS-03 SP2020","20098539"
"CHEM015L KS-12 SP2020","20098529"
"CHEM023B HM-02 SP2020","40005336"
"CHEM023B HM-01 SP2021","40005404"
"CHEM023B HM-05 SP2021","40005336"
"CHEM024  HM-02 SP2021","40005404"
"CHEM051  PO-01 FA2020","10361279"
"CHEM053  HM-01 FA2020","40005358"
"CHEM103  HM-01 FA2021","40005404"
"CHEM110BLPO-01 SP2020","10044271"
"CHEM116LXKS-01 FA2020","20264462"
"CHEM116LXKS-08 FA2021","20264462"
"CHEM117LXKS-04 SP2021","20264462"
"CHEM117LXKS-08 SP2021","20264462"
"CHEM117LXKS-09 SP2021","20264462"
"CHEM122  KS-01 FA2021","20042124"
"CHEM127L KS-01 SP2020","20264770"
"CHEM147 LPO-02 SP2020","10044271"
"CHEM151  HM-03 FA2020","40005336"
"CHEM151  HM-10 FA2020","40005484"
"CHEM151  HM-01 FA2021","40005358"
"CHEM156  PO-01 SP2020","10043446"
"CHEM166  HM-01 FA2021","40005013"
"CHEM188  PO-01 FA2020","10013538"
"CHEM189  HM-01 FA2020","40188718"
"CHEM189  HM-01 FA2021","40164651"
"CHEM189L KS-01 SP2020","20042221"
"CHEM189L KS-01 SP2021","20042221"
"CHEM191  KS-01 SP2020","20042221"
"CHEM191  PO-08 FA2020","10345516"
"CHEM191  PO-44 FA2020","10248799"
"CHEM191  PO-32 SP2021","10175474"
"CHEM191  PO-32 SP2021","10248799"
"CHEM192  HM-01 FA2021","40005461"
"CHEM194  PO-48 SP2020","10087224"
"CHEM194  PO-20 FA2020","10043446"
"CHEM194  PO-20 FA2020","10248799"
"CHEM194  PO-12 SP2021","10248799"
"CHEM194  PO-28 SP2021","10175474"
"CHEM194  PO-08 FA2021","10345516"
"CHEM194  PO-32 FA2021","10248799"
"CHIN001A PO-03 FA2020","10005875"
"CHIN001A PO-02 FA2021","10257427"
"CHIN001B PO-03 SP2020","10005875"
"CHIN011  PO-01 FA2020","10196894"
"CHIN051A PO-04 FA2021","10257427"
"CHIN051B PO-01 SP2021","10364482"
"CHIN111A PO-02 FA2021","10346813"
"CHLT105  PZ-01 SP2020","50446443"
"CHLT115  CH-01 SP2020","50010724"
"CHST136  CH-01 FA2021","10087641"
"CHST192  CH-08 SP2020","20232550"
"CHST192  CH-16 SP2020","10086852"
"CHST192  CH-24 SP2021","10086852"
"CHST199IRPO-03 FA2020","10041671"
"CLAS001  PO-01 SP2020","10183410"
"CLAS116A PO-01 SP2020","10337469"
"CLAS161  PZ-01 FA2020","50172753"
"CLAS191  PO-04 SP2020","10254425"
"CLAS192  PO-04 SP2020","10254425"
"CORE001  SC-07 FA2021","20252266"
"CORE001  SC-09 FA2021","20182149"
"CORE001  SC-17 FA2021","20098523"
"CORE002  SC-08 SP2020","20042214"
"CORE002  SC-12 SP2020","20247422"
"CORE003  SC-05 FA2020","20268840"
"CORE003  SC-08 FA2020","20042194"
"CORE003  SC-10 FA2020","20098523"
"CORE003  SC-04 FA2021","20222651"
"CREA120  PZ-01 FA2020","50010733"
"CSCI005  HM-02 SU2020S2","40005491"
"CSCI005  HM-01 FA2020","40005491"
"CSCI005  HM-01 SP2021","40005481"
"CSCI005  HM-01 SU2021H1","40005491"
"CSCI005  PZ-01 SP2021","50085735"
"CSCI005L HM-01 FA2021","40043116"
"CSCI005L HM-01 FA2021","40005481"
"CSCI005L HM-03 FA2021","40005491"
"CSCI005L HM-04 FA2021","40043116"
"CSCI036  CM-02 SP2021","30367232"
"CSCI040  CM-01 FA2020","30366834"
"CSCI046  CM-01 SP2020","30366834"
"CSCI051A PO-01 SP2020","10361322"
"CSCI051ALPO-01 SP2020","10361322"
"CSCI051P PO-01 SP2020","10089127"
"CSCI051P PO-02 FA2020","10361322"
"CSCI051P PO-01 SP2021","10180184"
"CSCI051P PO-01 FA2021","10361322"
"CSCI054  PO-01 FA2021","10180184"
"CSCI062 LPO-01 SP2021","10180184"
"CSCI070  HM-04 FA2020","40205186"
"CSCI070  HM-01 FA2021","40005497"
"CSCI070  HM-03 FA2021","40005497"
"CSCI070L HM-01 SP2020","40043116"
"CSCI070L HM-02 SP2020","40043116"
"CSCI105  HM-01 SP2021","40005485"
"CSCI105  PO-01 SP2020","10337403"
"CSCI105  PO-01 FA2020","10180184"
"CSCI105 LPO-01 SP2021","10346762"
"CSCI105 LPO-01 FA2021","10346762"
"CSCI121  HM-02 SP2020","40160048"
"CSCI121  HM-01 FA2020","40153189"
"CSCI134  HM-02 FA2020","40164166"
"CSCI134  HM-02 FA2020","40164166"
"CSCI151  HM-01 FA2020","40169711"
"CSCI151  PO-02 FA2021","10087641"
"CSCI152  HM-01 FA2020","40005485"
"CSCI153  HM-02 FA2021","40164205"
"CSCI159  HM-01 SP2020","40169278"
"CSCI181AAHM-01 SP2021","40153189"
"CSCI183  HM-01 FA2020","40005481"
"CSCI183  HM-01 FA2021","40043116"
"CSCI184  HM-01 SP2020","40005491"
"CSCI184  HM-01 SP2021","40005481"
"CSCI186  HM-01 SP2021","40043116"
"CSCI188  PO-01 SP2020","10354485"
"CSCI190  PO-04 FA2020","10101654"
"CSCI190  PO-02 FA2021","10101654"
"CSCI191  PO-32 SP2020","10337403"
